customer_id,age,income,past_purchases,website_visits,customer_segment,previous_discount,discount,purchase,revenue
1269,67,47417,5,1,regular,0,0,0,0.0
1270,20,92136,11,6,loyal,10,0,1,72.08
1271,37,70600,7,2,regular,10,0,1,451.31
1272,23,96102,4,4,regular,0,5,1,481.99
1273,66,77118,10,6,regular,5,10,1,308.76
1274,53,104305,6,1,new,10,20,1,451.34
1275,57,76256,1,7,new,0,10,0,0.0
1276,55,25681,6,5,regular,5,5,1,65.38
1277,52,27126,4,3,regular,20,0,1,161.59
1278,58,97690,3,7,regular,5,0,0,0.0
1279,18,23860,6,2,loyal,20,5,0,0.0
1280,63,57653,6,5,new,5,20,0,0.0
1281,56,21610,6,6,regular,0,20,1,242.6
1282,56,50333,2,3,loyal,5,0,0,0.0
1283,38,79513,5,3,regular,5,20,1,169.74
1284,59,37302,3,5,regular,0,5,0,0.0
1285,37,66609,4,2,loyal,10,10,0,0.0
1286,20,119601,10,4,loyal,10,10,0,0.0
1287,65,27049,5,5,regular,10,5,0,0.0
1288,30,26366,5,1,regular,5,0,0,0.0
1289,23,47124,5,3,regular,0,0,0,0.0
1290,50,102700,1,5,new,10,20,1,225.42
1291,30,60579,5,3,new,5,10,1,317.51
1292,62,83949,7,1,regular,10,5,0,0.0
1293,41,23387,6,3,regular,5,20,0,0.0
1294,18,93508,5,5,regular,0,5,0,0.0
1295,67,26742,6,5,regular,10,10,0,0.0
1296,44,91171,6,4,loyal,5,20,0,0.0
1297,31,34791,2,2,new,5,5,0,0.0
1298,53,105843,4,7,new,20,0,1,453.1
1299,45,49613,3,5,regular,5,5,0,0.0
1300,19,38379,1,3,regular,5,5,1,484.01
1301,57,53670,6,5,loyal,5,10,1,386.06
1302,38,20082,6,3,regular,0,10,0,0.0
1303,54,36512,1,9,new,5,10,0,0.0
1304,64,79852,3,3,new,10,0,0,0.0
1305,49,50077,5,4,regular,5,20,1,93.14
1306,52,55385,8,1,regular,5,5,1,348.88
1307,31,100722,5,5,new,10,20,0,0.0
1308,30,32378,3,2,new,5,10,1,270.12
1309,39,59589,6,4,regular,10,5,0,0.0
1310,62,38613,3,5,regular,0,20,0,0.0
1311,45,68284,4,3,new,5,5,0,0.0
1312,36,53174,6,7,regular,0,5,0,0.0
1313,58,24622,4,7,regular,10,5,0,0.0
1314,62,27023,5,5,loyal,10,10,0,0.0
1315,64,105233,5,4,new,0,0,1,485.1
1316,33,25691,5,5,new,5,10,0,0.0
1317,54,98270,3,3,loyal,10,0,0,0.0
1318,48,111602,6,7,regular,5,0,0,0.0
1319,41,66581,6,1,loyal,20,20,0,0.0
1320,38,51210,6,6,regular,20,0,0,0.0
1321,23,97631,6,4,new,0,5,0,0.0
1322,32,118223,8,4,regular,5,5,0,0.0
1323,46,32042,4,3,new,5,5,0,0.0
1324,64,116436,7,3,regular,10,10,0,0.0
1325,63,114373,4,3,new,10,0,0,0.0
1326,27,34257,5,4,loyal,20,5,0,0.0
1327,53,25473,6,4,regular,5,5,1,308.98
1328,22,91492,7,4,regular,5,0,1,390.22
1329,53,27766,4,2,regular,5,0,0,0.0
1330,35,80080,6,4,loyal,20,20,0,0.0
1331,41,26475,7,0,loyal,5,20,0,0.0
1332,55,89064,4,4,loyal,10,10,0,0.0
1333,40,43170,1,7,loyal,0,20,0,0.0
1334,59,29619,5,4,regular,5,20,0,0.0
1335,45,26661,5,6,new,5,20,0,0.0
1336,69,38856,5,4,new,20,20,0,0.0
1337,51,74075,9,3,loyal,0,0,0,0.0
1338,33,27663,7,6,loyal,5,10,1,219.14
1339,58,100227,5,3,new,10,20,1,452.49
1340,39,80413,5,7,new,5,10,1,391.78
1341,45,49730,2,1,regular,5,5,0,0.0
1342,25,118659,3,2,regular,10,20,1,237.95
1343,24,85853,2,2,regular,0,10,1,461.46
1344,47,87198,0,2,loyal,10,10,1,472.37
1345,27,37394,7,7,regular,20,20,0,0.0
1346,69,91076,7,2,regular,10,0,0,0.0
1347,62,75919,4,4,regular,20,10,1,492.44
1348,54,118458,2,7,regular,10,20,0,0.0
1349,56,67799,6,5,regular,10,5,1,432.25
1350,48,87801,5,3,regular,10,0,0,0.0
1351,21,54112,2,6,loyal,20,10,0,0.0
1352,38,24018,9,4,loyal,10,20,0,0.0
1353,43,32791,6,3,regular,5,10,1,259.91
1354,65,106700,4,3,new,10,20,0,0.0
1355,29,93812,3,4,loyal,5,10,0,0.0
1356,43,56467,6,5,regular,0,0,1,304.77
1357,35,89782,3,6,regular,20,0,1,487.46
1358,24,20436,1,3,regular,10,0,0,0.0
1359,23,23718,6,5,regular,5,10,0,0.0
1360,36,70723,8,4,loyal,20,20,1,157.9
1361,22,82496,6,4,regular,5,0,0,0.0
1362,21,113701,4,7,regular,5,20,1,170.41
1363,36,95965,3,3,regular,0,10,0,0.0
1364,28,45733,6,2,new,0,10,1,343.44
1365,46,101513,6,4,regular,10,5,0,0.0
1366,18,69151,1,7,regular,20,5,1,303.44
1367,33,102603,4,2,regular,10,0,0,0.0
1368,41,37377,4,4,new,5,20,0,0.0
1369,68,22622,3,0,new,20,10,1,50.22
1370,50,25769,6,2,regular,10,10,0,0.0
1371,63,119088,3,7,regular,0,20,0,0.0
1372,35,28054,2,7,loyal,5,20,0,0.0
1373,41,113935,4,8,regular,10,0,0,0.0
1374,39,92701,3,3,new,10,5,0,0.0
1375,64,34603,2,7,regular,0,5,1,369.7
1376,67,106407,6,2,new,5,5,1,328.64
1377,68,34421,7,4,new,20,0,0,0.0
1378,57,34329,7,5,regular,20,10,0,0.0
1379,44,77552,6,7,regular,10,0,0,0.0
1380,46,48831,5,1,regular,10,10,0,0.0
1381,68,49082,2,2,regular,10,20,1,302.7
1382,32,39502,6,4,regular,5,0,0,0.0
1383,36,80767,3,5,new,0,5,0,0.0
1384,64,22685,3,4,new,10,0,1,217.52
1385,38,44507,4,4,loyal,20,20,1,272.7
1386,30,75343,3,2,new,20,20,1,371.87
1387,47,68654,8,8,regular,5,10,1,94.49
1388,34,89992,7,2,new,20,10,0,0.0
1389,64,41624,11,5,regular,5,10,1,128.05
1390,65,84787,1,2,new,0,0,0,0.0
1391,33,95994,9,2,new,5,10,0,0.0
1392,45,58805,4,5,regular,5,5,0,0.0
1393,69,45681,3,2,regular,20,5,0,0.0
1394,56,75501,4,4,regular,0,20,0,0.0
1395,29,77886,1,5,regular,5,20,0,0.0
1396,48,29409,6,3,loyal,20,0,0,0.0
1397,50,76511,5,4,new,0,10,0,0.0
1398,51,35430,4,4,regular,0,10,0,0.0
1399,19,76882,2,3,new,10,20,1,275.51
1400,33,113179,3,2,regular,20,10,0,0.0
1401,62,73707,10,5,regular,5,5,0,0.0
1402,30,96150,2,5,regular,10,20,1,437.38
1403,33,50970,3,1,regular,10,20,0,0.0
1404,34,112273,5,2,new,20,20,1,112.6
1405,27,101275,5,8,loyal,10,20,0,0.0
1406,26,111668,6,5,new,10,10,0,0.0
1407,36,94159,9,6,new,5,5,1,371.96
1408,63,84939,3,3,loyal,5,20,1,258.85
1409,18,72500,4,5,regular,5,20,0,0.0
1410,32,112823,3,2,loyal,5,20,1,449.72
1411,21,104819,4,7,new,10,20,1,209.46
1412,47,61670,5,3,new,0,5,0,0.0
1413,31,28565,7,6,regular,20,20,0,0.0
1414,59,20361,8,3,new,0,0,0,0.0
1415,48,43348,4,2,regular,5,10,0,0.0
1416,58,26257,5,7,new,0,5,0,0.0
1417,51,41150,3,3,new,5,0,1,189.21
1418,40,30948,5,3,regular,20,20,0,0.0
1419,62,118105,4,4,new,20,10,1,454.15
1420,42,29535,4,8,new,5,10,0,0.0
1421,67,82689,3,4,regular,0,10,0,0.0
1422,69,55170,3,8,regular,0,0,0,0.0
1423,48,37421,7,4,regular,5,10,0,0.0
1424,53,90127,4,4,regular,0,5,1,285.58
1425,31,117055,6,1,regular,0,20,0,0.0
1426,60,99064,4,6,regular,5,10,0,0.0
1427,52,117523,5,2,new,0,20,1,432.14
1428,64,79021,5,4,new,0,0,1,58.47
1429,31,87357,6,1,loyal,5,5,0,0.0
1430,58,34643,6,3,new,10,10,0,0.0
1431,42,105241,3,3,loyal,20,20,1,294.3
1432,27,94790,4,1,new,10,0,0,0.0
1433,26,45402,6,4,regular,10,0,0,0.0
1434,47,55480,3,2,regular,10,10,0,0.0
1435,34,81089,5,2,regular,10,0,0,0.0
1436,23,21299,4,3,regular,20,5,0,0.0
1437,40,101791,5,3,loyal,20,10,0,0.0
1438,51,48058,6,7,regular,0,5,0,0.0
1439,34,27497,5,6,regular,10,20,0,0.0
1440,67,53060,7,2,loyal,10,0,0,0.0
1441,58,103576,7,2,new,20,10,0,0.0
1442,44,47424,5,5,regular,10,10,0,0.0
1443,66,73919,4,1,loyal,5,5,1,203.97
1444,40,101187,4,6,loyal,10,10,0,0.0
1445,25,23371,8,7,new,20,5,0,0.0
1446,19,95992,2,5,loyal,5,20,0,0.0
1447,66,48869,6,8,new,5,20,0,0.0
1448,67,89555,7,3,regular,5,10,0,0.0
1449,56,38809,2,1,regular,10,10,0,0.0
1450,23,33900,3,2,regular,5,10,0,0.0
1451,33,98829,5,5,regular,10,0,0,0.0
1452,20,100783,5,8,new,5,5,1,69.43
1453,20,118132,5,2,regular,5,5,1,281.62
1454,30,87717,6,3,new,10,0,1,86.98
1455,47,66587,8,1,regular,0,20,1,493.89
1456,21,39483,4,4,regular,5,10,0,0.0
1457,69,49521,2,6,regular,5,5,0,0.0
1458,41,84809,4,2,regular,20,0,0,0.0
1459,31,54610,2,5,regular,10,20,0,0.0
1460,44,68351,3,5,new,20,10,1,170.42
1461,59,36806,3,0,loyal,5,20,1,424.16
1462,34,63935,3,4,regular,5,0,0,0.0
1463,20,43797,3,3,new,5,20,0,0.0
1464,20,31212,6,3,new,20,0,0,0.0
1465,62,33194,5,1,loyal,10,20,1,257.33
1466,23,71830,8,1,regular,5,10,0,0.0
1467,51,56642,10,2,new,10,20,1,490.75
1468,37,29993,8,4,loyal,0,20,1,398.39
1469,58,71429,5,6,regular,5,20,1,110.36
1470,21,36425,6,2,regular,20,10,0,0.0
1471,64,21544,6,0,new,5,0,0,0.0
1472,54,33254,7,10,regular,5,10,0,0.0
1473,41,64852,6,3,regular,5,10,1,254.74
1474,28,115410,6,3,new,0,20,1,420.68
1475,68,44167,5,6,loyal,5,20,1,263.94
1476,33,48486,5,10,new,0,5,0,0.0
1477,43,44265,3,6,new,10,5,0,0.0
1478,38,55520,6,5,regular,10,10,1,497.42
1479,29,91732,10,7,regular,5,0,1,175.1
1480,39,52208,4,3,regular,0,5,0,0.0
1481,25,85756,2,1,new,20,10,0,0.0
1482,18,109825,7,5,new,10,20,0,0.0
1483,33,114618,6,1,loyal,5,10,1,462.83
1484,23,76296,5,3,regular,20,10,1,481.99
1485,39,91323,6,1,regular,10,10,1,98.95
1486,62,111915,4,5,regular,20,5,0,0.0
1487,26,98669,8,5,loyal,10,20,0,0.0
1488,18,49992,4,2,new,20,5,0,0.0
1489,23,33202,5,1,regular,5,0,0,0.0
1490,44,31483,8,4,new,0,10,0,0.0
1491,32,108205,6,5,loyal,20,20,1,196.31
1492,43,75621,5,3,regular,10,5,1,474.99
1493,19,49634,3,4,regular,20,5,0,0.0
1494,35,54553,4,6,regular,20,0,0,0.0
1495,39,48168,9,1,regular,5,20,0,0.0
1496,40,100190,8,6,regular,0,10,0,0.0
1497,46,81240,7,6,regular,0,0,1,400.42
1498,58,107942,3,8,regular,20,10,1,206.77
1499,42,50177,11,6,new,10,5,0,0.0
1500,61,67257,8,3,loyal,10,0,0,0.0
1501,45,32173,3,3,new,20,10,0,0.0
1502,31,117135,8,2,regular,20,5,0,0.0
1503,29,71186,7,0,loyal,20,0,0,0.0
1504,34,75301,1,8,regular,5,10,0,0.0
1505,49,61366,4,6,regular,10,0,0,0.0
1506,30,47092,6,7,regular,0,0,0,0.0
1507,65,114840,8,5,regular,5,0,0,0.0
1508,42,68897,8,3,new,20,20,0,0.0
1509,62,87477,8,4,regular,5,5,0,0.0
1510,53,23731,8,4,loyal,5,10,0,0.0
1511,35,47593,9,6,regular,10,20,0,0.0
1512,29,100400,5,3,loyal,20,5,1,467.39
1513,56,28783,3,0,loyal,10,5,0,0.0
1514,35,30143,4,4,regular,0,20,1,480.7
1515,30,100983,10,7,regular,20,10,0,0.0
1516,66,50874,5,7,regular,5,10,0,0.0
1517,43,47387,4,7,new,5,5,0,0.0
1518,20,76531,3,3,new,10,20,0,0.0
1519,43,39492,4,1,new,10,5,0,0.0
1520,41,24297,5,2,regular,20,20,0,0.0
1521,62,20444,9,6,regular,0,10,0,0.0
1522,55,27931,3,5,new,5,5,0,0.0
1523,27,35853,3,3,new,5,10,0,0.0
1524,25,89611,6,3,regular,10,5,0,0.0
1525,49,49795,11,2,regular,5,20,1,252.98
1526,20,27177,7,2,regular,5,20,0,0.0
1527,34,21442,6,8,new,10,0,0,0.0
1528,25,67708,10,4,regular,0,0,1,175.36
1529,19,104012,8,2,new,5,0,0,0.0
1530,65,53869,5,2,loyal,10,5,0,0.0
1531,22,26385,6,3,loyal,5,10,0,0.0
1532,18,42807,8,5,regular,10,10,0,0.0
1533,66,69936,9,7,new,5,5,1,438.16
1534,27,38877,4,4,new,20,20,0,0.0
1535,60,117847,3,2,new,20,0,0,0.0
1536,19,96341,4,4,regular,0,10,0,0.0
1537,25,54457,6,2,new,20,5,0,0.0
1538,23,115154,6,1,new,0,0,0,0.0
1539,54,52502,5,4,regular,20,20,0,0.0
1540,50,34017,1,4,regular,10,10,0,0.0
1541,42,113828,6,4,new,0,10,0,0.0
1542,30,115968,4,4,new,5,10,0,0.0
1543,22,51265,2,6,new,20,5,1,172.59
1544,47,79476,6,6,new,10,0,1,475.91
1545,29,37329,13,3,new,10,5,0,0.0
1546,48,84166,6,2,regular,0,5,0,0.0
1547,53,89011,3,4,loyal,5,10,0,0.0
1548,62,90992,7,3,new,20,5,0,0.0
1549,43,76873,6,4,new,20,20,0,0.0
1550,18,90411,6,3,new,5,10,1,184.45
1551,32,75504,4,6,new,10,10,0,0.0
1552,62,101981,9,3,loyal,10,10,1,127.54
1553,45,37958,4,3,regular,20,5,1,264.8
1554,50,68346,2,1,regular,0,10,0,0.0
1555,41,61639,2,2,new,0,20,0,0.0
1556,26,73335,6,2,new,0,20,0,0.0
1557,64,34208,2,3,new,10,5,0,0.0
1558,58,52382,3,5,regular,5,10,0,0.0
1559,69,115414,5,3,regular,0,0,0,0.0
1560,62,30525,4,6,new,5,0,0,0.0
1561,33,83530,11,3,new,10,5,1,375.32
1562,31,86464,5,3,loyal,5,10,0,0.0
1563,30,67451,4,2,regular,10,0,0,0.0
1564,65,23360,4,6,new,0,0,0,0.0
1565,46,23435,7,6,regular,20,10,0,0.0
1566,41,47563,3,9,loyal,5,0,0,0.0
1567,68,30251,9,5,regular,5,0,1,349.58
1568,49,29422,2,7,regular,10,10,0,0.0
1569,65,36012,8,3,loyal,20,10,0,0.0
1570,69,39072,3,5,regular,5,10,0,0.0
1571,22,103847,6,3,loyal,5,10,0,0.0
1572,36,83873,5,0,regular,5,20,1,407.4
1573,56,23040,4,6,new,10,20,1,226.66
1574,60,82847,8,7,regular,10,10,0,0.0
1575,25,33670,4,3,new,20,10,0,0.0
1576,34,62105,6,4,new,0,10,0,0.0
1577,46,23804,4,5,regular,10,5,1,78.5
1578,59,29017,1,4,regular,0,0,0,0.0
1579,23,33259,4,3,new,10,10,0,0.0
1580,49,63337,7,4,loyal,5,20,0,0.0
1581,33,66308,7,2,new,0,10,0,0.0
1582,29,55274,6,4,new,0,5,1,270.11
1583,44,82016,6,3,regular,20,10,1,134.26
1584,39,92045,8,8,regular,10,5,1,315.5
1585,51,92873,3,1,regular,10,20,0,0.0
1586,34,77902,7,4,regular,10,10,0,0.0
1587,60,74555,3,4,loyal,0,5,1,87.64
1588,22,69156,10,2,regular,0,20,0,0.0
1589,62,43793,3,2,regular,20,0,0,0.0
1590,19,68698,1,0,regular,5,5,1,284.78
1591,56,21009,5,5,loyal,20,0,0,0.0
1592,36,116629,8,4,regular,0,10,0,0.0
1593,37,57009,6,4,new,10,10,0,0.0
1594,18,95629,4,5,regular,20,10,0,0.0
1595,54,115670,4,7,regular,5,20,1,288.23
1596,26,69697,10,2,regular,5,0,0,0.0
1597,52,106182,3,4,new,10,0,0,0.0
1598,55,67922,12,4,loyal,5,5,1,469.96
1599,61,33228,4,2,regular,5,0,0,0.0
1600,54,22647,5,4,loyal,20,0,1,413.15
1601,33,33562,8,2,loyal,10,0,0,0.0
1602,56,114250,3,3,new,0,0,0,0.0
1603,60,67510,9,1,regular,5,20,1,121.63
1604,34,51917,7,2,regular,0,0,0,0.0
1605,24,64606,2,4,regular,5,0,1,353.72
1606,64,45593,7,2,regular,20,5,0,0.0
1607,25,107055,2,5,new,10,10,0,0.0
1608,48,119940,4,5,regular,10,10,0,0.0
1609,30,28491,6,4,new,5,20,0,0.0
1610,24,91868,12,2,loyal,5,0,0,0.0
1611,58,53560,6,3,regular,10,20,0,0.0
1612,25,24736,4,9,regular,0,5,1,487.24
1613,52,112221,1,5,new,20,20,1,498.92
1614,54,26188,5,3,new,20,10,0,0.0
1615,21,40590,3,4,new,20,5,1,427.02
1616,26,22550,3,8,new,0,0,0,0.0
1617,59,67128,6,2,regular,5,0,0,0.0
1618,44,79961,5,1,regular,5,5,1,351.37
1619,24,52067,8,7,loyal,20,0,0,0.0
1620,69,27156,9,3,regular,0,10,1,277.09
1621,31,31615,6,3,regular,20,10,0,0.0
1622,18,113338,5,6,new,5,10,0,0.0
1623,66,100591,3,5,loyal,20,20,1,369.41
1624,18,113690,6,9,regular,0,5,0,0.0
1625,46,73080,3,2,regular,10,0,0,0.0
1626,69,74605,6,4,regular,0,5,1,426.18
1627,48,98599,10,2,new,5,5,0,0.0
1628,48,81663,4,2,regular,10,20,0,0.0
1629,38,63644,4,4,loyal,20,10,0,0.0
1630,24,49189,1,2,regular,10,20,0,0.0
1631,47,68550,3,2,regular,5,5,0,0.0
1632,64,26397,5,6,regular,0,5,0,0.0
1633,22,39244,4,1,new,5,20,0,0.0
1634,63,93746,6,2,new,0,10,0,0.0
1635,39,106805,7,5,loyal,0,0,1,232.56
1636,45,30178,3,3,regular,20,10,0,0.0
1637,26,29690,1,3,new,20,0,0,0.0
1638,50,28555,3,5,regular,5,0,0,0.0
1639,27,99157,7,5,regular,5,0,1,328.64
1640,32,51122,4,5,regular,10,0,0,0.0
1641,55,52676,2,4,new,0,5,0,0.0
1642,20,21246,1,4,regular,5,0,0,0.0
1643,41,117259,9,2,loyal,5,10,1,193.4
1644,48,63403,2,3,new,10,0,1,485.66
1645,24,99744,3,6,regular,5,0,0,0.0
1646,33,90768,8,3,regular,5,0,0,0.0
1647,35,34177,3,3,new,0,5,0,0.0
1648,52,100134,4,1,loyal,5,0,1,298.5
1649,68,75030,4,1,regular,5,10,0,0.0
1650,61,80430,6,2,regular,10,5,1,401.89
1651,27,40031,6,8,new,20,20,0,0.0
1652,18,104687,3,6,new,0,10,1,211.83
1653,20,113166,5,5,loyal,0,5,1,125.87
1654,48,60650,3,1,new,0,5,0,0.0
1655,26,29247,3,3,regular,0,0,0,0.0
1656,30,104877,6,3,regular,5,10,0,0.0
1657,62,108739,8,4,new,20,10,0,0.0
1658,63,70647,4,3,regular,5,5,0,0.0
1659,61,77914,3,3,regular,10,5,1,330.29
1660,31,42303,9,1,loyal,20,10,1,150.72
1661,50,26747,5,4,new,0,10,0,0.0
1662,49,114414,10,3,new,0,5,1,119.49
1663,27,68295,5,3,new,10,20,1,231.8
1664,46,47497,4,3,regular,0,5,0,0.0
1665,45,89323,6,3,loyal,20,5,1,438.79
1666,38,22620,6,7,regular,0,20,0,0.0
1667,57,27994,5,4,new,10,10,0,0.0
1668,53,44267,9,3,new,20,5,1,389.39
1669,45,65064,2,7,regular,20,10,0,0.0
1670,55,56668,4,6,new,20,5,0,0.0
1671,57,38734,5,2,new,10,0,0,0.0
1672,47,55134,12,5,regular,20,0,0,0.0
1673,31,53391,7,4,regular,10,20,1,270.77
1674,57,72466,2,3,new,20,20,0,0.0
1675,55,76274,8,3,regular,20,20,0,0.0
1676,69,108312,6,1,regular,20,5,0,0.0
1677,25,100677,5,2,regular,10,5,0,0.0
1678,39,49233,9,0,new,20,10,0,0.0
1679,66,110266,3,9,regular,20,5,0,0.0
1680,44,72077,6,4,regular,5,10,0,0.0
1681,67,38767,2,5,regular,5,5,0,0.0
1682,18,54013,5,4,regular,10,20,1,219.82
1683,19,94176,5,5,regular,5,20,0,0.0
1684,59,102177,5,8,loyal,0,20,0,0.0
1685,36,57412,3,5,regular,5,20,0,0.0
1686,45,35760,4,1,new,20,0,0,0.0
1687,40,39188,6,5,new,20,20,0,0.0
1688,39,30351,7,3,regular,0,0,0,0.0
1689,66,89873,2,3,new,10,10,1,51.55
1690,22,70299,4,6,regular,10,20,0,0.0
1691,58,65118,5,5,regular,20,20,0,0.0
1692,64,87188,4,2,regular,5,5,0,0.0
1693,52,102866,8,3,loyal,20,10,0,0.0
1694,38,99552,3,10,loyal,10,20,1,409.18
1695,26,33714,6,2,regular,0,0,1,454.93
1696,53,78962,3,2,regular,20,5,0,0.0
1697,42,108251,9,5,new,20,0,1,424.65
1698,25,97384,6,4,loyal,10,5,1,131.15
1699,36,52941,6,1,new,0,20,0,0.0
1700,68,59271,6,4,regular,20,0,1,464.18
1701,31,109019,5,1,regular,0,10,0,0.0
1702,27,23286,8,5,regular,5,20,0,0.0
1703,53,72541,5,7,new,5,20,1,92.72
1704,28,31609,3,2,regular,10,0,0,0.0
1705,65,109458,4,3,regular,0,20,1,453.18
1706,62,23872,2,4,new,20,10,0,0.0
1707,69,22339,2,2,loyal,5,20,0,0.0
1708,65,52894,3,5,regular,10,10,1,93.13
1709,30,40016,8,4,regular,0,20,1,342.71
1710,29,69549,5,5,regular,10,5,0,0.0
1711,35,49956,7,2,new,0,0,0,0.0
1712,42,55631,2,3,new,5,5,1,194.27
1713,63,76492,4,4,regular,10,10,0,0.0
1714,56,76059,6,4,new,20,0,0,0.0
1715,51,113493,6,4,loyal,20,0,0,0.0
1716,63,68060,4,3,new,5,0,0,0.0
1717,51,76423,3,7,new,5,20,0,0.0
1718,37,87794,5,1,loyal,0,20,1,439.59
1719,39,37423,2,5,regular,20,20,1,414.1
1720,44,86696,7,5,loyal,0,5,0,0.0
1721,22,106191,6,2,new,0,10,0,0.0
1722,56,51806,5,3,new,5,0,0,0.0
1723,51,37834,10,1,regular,5,10,0,0.0
1724,56,54621,3,5,loyal,5,5,0,0.0
1725,45,47503,5,6,regular,5,5,0,0.0
1726,58,78514,6,2,loyal,20,10,0,0.0
1727,67,106373,4,13,regular,5,5,1,416.84
1728,47,79643,7,5,regular,10,10,1,174.34
1729,41,32551,4,4,regular,10,20,0,0.0
1730,23,51469,5,2,new,20,0,1,173.3
1731,58,88931,6,2,regular,20,20,0,0.0
1732,65,53031,3,6,new,10,5,0,0.0
1733,54,78639,3,6,regular,20,10,0,0.0
1734,63,89404,4,3,new,20,10,1,400.78
1735,62,52916,8,4,regular,20,20,0,0.0
1736,59,84741,8,3,loyal,0,20,0,0.0
1737,44,59811,6,4,new,5,0,0,0.0
1738,23,33505,6,3,regular,10,10,1,458.84
1739,18,57218,4,3,regular,20,20,1,413.38
1740,28,64104,2,4,new,0,0,0,0.0
1741,40,20238,5,4,regular,20,10,1,387.92
1742,56,109270,4,3,new,0,20,0,0.0
1743,41,72788,3,3,regular,0,5,0,0.0
1744,19,23630,3,0,loyal,0,5,1,98.9
1745,28,106799,5,6,regular,10,5,0,0.0
1746,68,105516,5,4,regular,10,10,0,0.0
1747,69,21204,8,6,regular,20,0,0,0.0
1748,37,36317,4,6,loyal,10,0,1,86.63
1749,59,56379,4,3,regular,0,0,0,0.0
1750,55,70724,4,4,new,5,20,0,0.0
1751,66,92576,8,6,new,5,20,1,183.8
1752,64,62433,4,4,new,20,5,0,0.0
1753,50,81171,7,5,new,10,10,1,496.5
1754,38,21012,9,6,regular,20,10,1,239.93
1755,50,85853,4,1,regular,20,0,1,416.53
1756,34,111539,8,5,regular,20,5,0,0.0
1757,36,72620,7,3,new,5,5,0,0.0
1758,49,65492,3,3,loyal,10,5,1,72.86
1759,47,49711,4,5,new,20,10,0,0.0
1760,48,115426,4,6,regular,10,0,0,0.0
1761,38,23320,3,8,regular,5,0,0,0.0
1762,39,48674,3,2,regular,5,20,1,103.08
1763,18,33870,3,3,new,20,0,0,0.0
1764,49,106627,4,7,regular,5,5,1,263.74
1765,47,68260,4,3,loyal,5,10,0,0.0
1766,66,112238,5,3,loyal,0,5,0,0.0
1767,44,86515,4,8,new,10,5,0,0.0
1768,42,75683,7,3,regular,20,0,0,0.0
1769,21,71747,7,3,regular,20,5,0,0.0
1770,28,40267,2,6,new,10,0,0,0.0
1771,35,76204,5,2,regular,5,0,1,343.34
1772,37,88524,4,0,loyal,5,5,0,0.0
1773,36,116534,9,5,new,5,10,1,135.61
1774,38,74897,6,5,new,0,0,0,0.0
1775,57,113883,5,3,regular,10,0,0,0.0
1776,24,114452,4,1,regular,5,10,0,0.0
1777,35,72255,5,6,regular,20,10,0,0.0
1778,26,63927,3,4,regular,0,0,1,127.72
1779,34,34270,5,3,regular,0,0,0,0.0
1780,53,46851,6,1,new,20,10,0,0.0
1781,20,107909,3,4,new,0,20,1,196.86
1782,35,33828,6,4,regular,10,10,0,0.0
1783,19,59705,4,4,new,5,0,0,0.0
1784,67,89863,9,2,loyal,10,5,0,0.0
1785,55,44062,6,5,regular,20,20,0,0.0
1786,30,117410,5,4,new,10,0,0,0.0
1787,28,84948,5,3,regular,5,0,1,144.63
1788,23,22834,6,5,regular,20,20,0,0.0
1789,42,44717,6,5,loyal,5,10,1,89.54
1790,57,94044,1,4,new,0,20,0,0.0
1791,48,106319,4,2,regular,10,5,0,0.0
1792,63,112693,4,4,new,10,10,0,0.0
1793,35,105117,3,3,regular,0,5,1,59.85
1794,32,27478,4,5,regular,10,10,0,0.0
1795,42,92968,8,3,new,0,10,0,0.0
1796,28,31017,3,3,regular,20,0,0,0.0
1797,68,27655,8,3,regular,0,20,1,126.68
1798,27,89195,3,4,loyal,5,5,0,0.0
1799,42,67816,5,2,new,5,5,0,0.0
1800,45,84796,3,5,new,5,0,1,301.74
1801,20,105148,7,6,regular,5,5,0,0.0
1802,42,26882,4,4,regular,0,0,0,0.0
1803,41,72753,8,4,regular,20,20,0,0.0
1804,31,103442,6,5,regular,20,5,0,0.0
1805,24,64029,6,6,new,0,0,0,0.0
1806,20,72342,7,5,regular,5,5,0,0.0
1807,18,69785,4,2,new,5,10,0,0.0
1808,43,110719,9,8,regular,0,10,0,0.0
1809,22,24989,6,2,regular,5,10,0,0.0
1810,67,107799,5,3,loyal,20,20,1,318.49
1811,30,101638,4,6,regular,10,20,1,365.99
1812,51,101250,6,3,regular,20,5,0,0.0
1813,53,61228,6,5,regular,5,10,0,0.0
1814,43,71589,4,4,regular,10,0,0,0.0
1815,63,56898,2,6,regular,20,0,0,0.0
1816,23,45171,7,5,regular,5,0,0,0.0
1817,30,107543,3,2,new,20,5,1,65.0
1818,31,70597,2,4,regular,5,5,0,0.0
1819,25,92334,6,9,regular,5,20,0,0.0
1820,33,30081,3,5,regular,0,5,0,0.0
1821,34,98892,4,1,loyal,20,5,0,0.0
1822,57,85884,6,1,regular,0,10,1,172.64
1823,33,119761,7,4,new,0,0,0,0.0
1824,63,33397,3,3,new,5,20,0,0.0
1825,58,74004,7,2,new,0,5,0,0.0
1826,64,71117,3,7,new,20,20,1,374.36
1827,23,73839,2,7,new,10,10,0,0.0
1828,69,25438,4,0,loyal,0,10,1,368.58
1829,49,67312,6,4,regular,20,20,0,0.0
